"inst","ante_n","ante_score_est","ante_score_lower","ante_score_upper","ante_dg_z","ante_lr_est","breastmilk_n","breastmilk_score_est","breastmilk_score_lower","breastmilk_score_upper","breastmilk_dg_z","breastmilk_lr_est","eyex_n","eyex_score_est","eyex_score_lower","eyex_score_upper","eyex_dg_z","eyex_lr_est","nocld_n","nocld_score_est","nocld_score_lower","nocld_score_upper","nocld_dg_z","nocld_lr_est","nonci_n","nonci_score_est","nonci_score_lower","nonci_score_upper","nonci_dg_z","nonci_lr_est","nopntx_n","nopntx_score_est","nopntx_score_lower","nopntx_score_upper","nopntx_dg_z","nopntx_lr_est","notcold_n","notcold_score_est","notcold_score_lower","notcold_score_upper","notcold_dg_z","notcold_lr_est","survival_n","survival_score_est","survival_score_lower","survival_score_upper","survival_dg_z","survival_lr_est","gv_n","gv_score_est","gv_score_lower","gv_score_upper","gv_dg_z","gv_lr_est","score_geom","n_components","score_lr","score_bm","n","n2013","n2014","n2015","n2016","n2017","n2018","n2019","n2020","avg_yearly_census","size","deidhosp","Hospital_Name","CCSLEVEL","CITY","COUNTY","median_n","score_sd","avg_score","score_composite"
"190382",81,-1.10789216472098,-5.28334870730733,3.06756437786538,-1.00029837243094,0.967042786933698,76,-0.352261384140374,-4.54911203169134,3.84458926341059,-0.35712921144475,0.972909869555356,50,-1.00119833146546,-5.32426111383223,3.32186445090131,-0.845184169012746,0.973333505699925,67,-2.8736441508798,-7.10400524390466,1.35671694214505,-2.51466790387969,0.844458132713297,82,-1.81710444044616,-5.99594288283863,2.36173400194631,-1.48105324734055,0.946353931493646,92,2.0172976112804,-2.14098943395221,6.17558465651302,2.54335871697906,1.04324043869028,92,2.47701629467523,-1.68127075055738,6.63530333990784,3.50623962800925,1.06313575295688,90,-0.970068008965414,-5.13082714765098,3.19069112972016,-0.582547789773641,0.972210887035164,66,-0.100597802350389,-4.33316949067732,4.13197388597655,-0.134685565045782,0.997753579683151,0.324371477424945,9,0.975604320529044,-1.24281745900432,196,29,29,34,30,35,19,20,NA,28,"21-50",645,"HOLLYWOOD PRESBYTERIAN MEDICAL CENTER (190382)","C","LOS ANGELES","LOS ANGELES",81,1.71483477643346,-0.414272486334772,-0.459222990789685
"190385",93,0.249421425897484,-3.89667679118375,4.39551964297871,0.261831762788019,1.00704536936737,84,-1.53593691212019,-5.70937611518342,2.63750229094305,-1.70951555044387,0.888273249383328,55,-3.05456586424638,-7.34155630188386,1.23242457339109,-2.1444423886051,0.922470741671655,79,-0.0362962719523909,-4.22377775376867,4.15118520986389,-0.00370921557687845,0.998073899384751,86,-1.85641747381644,-6.02472272439217,2.31188777675928,-1.80666059847255,0.947857175998702,95,-0.31123501587389,-4.46320574430673,3.84073571255895,0.346333459958656,0.993860866583105,99,1.16270984502302,-2.98146368907899,5.30688337912502,1.26188099297666,1.02458237937714,97,0.473946569068171,-3.67207531850567,4.61996845664201,0.237061101252974,1.01129042243142,72,-0.883137542870827,-5.09169137089802,3.32541628515637,-0.357687701869787,0.981380878918183,0.307192692055981,9,0.974981664790628,-1.93050374696382,210,21,31,32,29,38,32,27,NA,30,"21-50",1073,"PROVIDENCE HOLY CROSS MEDICAL CENTER (190385)","C","MISSION HILLS","LOS ANGELES",86,1.31936362941171,-0.643501248987939,-0.811655527453918
"190392",69,-2.74007093515059,-6.95582263333461,1.47568076303343,-2.24134283042323,0.908223088455621,75,-1.97391656405734,-6.17406765888685,2.22623453077217,-2.04880315116466,0.848136745571247,50,0.565476408765011,-3.75758637360176,4.88853919113178,0.639736163752753,1.01514537283687,73,1.00793088778371,-3.19911050831223,5.21497228387964,0.731225221736341,1.05109318345147,76,-1.30207724685601,-5.49892789440698,2.89477340069495,-1.17890135911541,0.96405550305148,78,1.06184108501033,-3.13274907195657,5.25643124197723,1.35495287213917,1.02259593907466,78,1.0597666841175,-3.1348234728494,5.2543568410844,0.78559133841558,1.02747860581727,77,2.20460821326417,-1.99108037733127,6.4002968038596,2.30713076359793,1.05565529002401,74,-1.67188410594812,-5.87335438001073,2.52958616811448,-1.90536314909973,0.964785837305617,0.384368271874718,9,0.984129951732028,-0.596108524357117,200,34,33,27,19,23,34,28,2,25,"21-50",296,"GOOD SAMARITAN HOSPITAL, LOS ANGELES (190392)","C","LOS ANGELES","LOS ANGELES",75,1.73155237832989,-0.198702841452372,-0.1058701262412
"190400",132,-0.143049756181299,-4.2319289025792,3.9458293902166,-0.158201164545327,0.996571648113757,141,2.22167982872518,-1.86444401370432,6.30780367115469,2.27786064429799,1.13215510325133,123,-1.33840140770044,-5.43713886436106,2.76033604896018,-1.1898995305849,0.977086267546619,144,-7.57961174061157,-11.6631183681187,-3.4961051131044,-6.4973940182393,0.653387571069451,155,2.09466919096947,-1.98013452094521,6.16947290288414,2.4689170991907,1.05129927915593,163,-0.899206716917406,-4.97219050381849,3.17377706998367,-1.10643322652845,0.984571961220183,162,1.25611106609771,-2.81753972528711,5.32976185748252,1.61164693158578,1.0227242921698,163,-0.241291051478171,-4.31240697185574,3.8298248688994,-0.226746704835158,0.994340900748474,144,1.63384110497331,-2.44775001847067,5.71543222841729,1.59181364167504,1.02455472992877,0.304044790625015,9,0.981854639244924,-0.998419827374405,332,49,38,54,57,44,51,37,2,41.5,"21-50",284,"HUNTINGTON MEMORIAL HOSPITAL (190400)","C","PASADENA","LOS ANGELES",144,3.0146102502336,-0.332806609124802,-0.347187518374695
"190422",73,0.835009506503799,-3.36574030329029,5.03575931629788,0.913282738148736,1.0256441308056,73,1.25451729713325,-2.95252409896269,5.46155869322918,1.29964733871537,1.09440362769336,52,1.3659973645902,-2.9417250205902,5.67371974977061,1.92143779650542,1.03588469221443,74,-1.08308728345154,-5.28663390579208,3.120459338889,-1.12017076098688,0.941508438987708,76,-5.43927077064293,-9.63612141819389,-1.24242012309196,-3.76665768479804,0.842601277073201,79,1.11373777494832,-3.07780625096075,5.3052818008574,1.53046164474603,1.02396485562981,77,-0.948096320789876,-5.14581673999697,3.24962409841722,-0.557576953864207,0.977234888617279,79,-0.538776789796159,-4.72829722475573,3.65074364516341,-0.454541040675344,0.986535064993423,74,-3.44257095831116,-7.64404123237376,0.758899315751444,-3.4577148467559,0.927851201227853,0.267409001757381,9,0.983958686360297,-2.29418005993869,182,25,27,26,20,23,33,28,NA,26,"21-50",580,"TORRANCE MEMORIAL MEDICAL CENTER (190422)","N","TORRANCE","LOS ANGELES",74,2.34289776383923,-0.764726686646231,-1.01338552909066
"190429",112,1.29743942675131,-2.81559125902948,5.4104701125321,1.40326284023132,1.0324730619813,117,2.39897909515062,-1.71311356660215,6.51107175690339,2.61730742075373,1.14734803137014,86,1.19506320564626,-2.96710894431109,5.35723535560362,1.43812430269038,1.024706473406,116,-1.69816029462673,-5.81157788110363,2.41525729185016,-1.06203579820226,0.917977127393759,132,-0.808285789144956,-4.90300105871265,3.28642948042273,-0.746428704510609,0.979905334955235,135,-0.452272788255706,-4.54780119242854,3.64325561591713,-0.0412890677951228,0.991722444482374,135,-0.698356559837487,-4.79388496401032,3.39717184433535,-0.615843081146696,0.986860737063916,131,0.862599134871349,-3.23506320230836,4.96026147205106,0.711161950400631,1.02234098602,114,-1.68323235567755,-5.79741371606432,2.43094900470923,-1.5705729929336,0.971270756539194,0.405026967000215,9,1.00828943924577,0.13792435829237,321,32,54,64,36,48,34,46,7,40.125,"21-50",197,"KAISER FOUNDATION HOSPITAL LOS ANGELES (190429)","R","LOS ANGELES","LOS ANGELES",117,1.44283912805029,0.0459747860974568,0.271475662646293
"190431",24,0.558867837775596,-4.2488781097785,5.36661378532969,0.6225315672549,1.03093616771901,4,0.128054383527311,-6.73644398008098,6.9925527471356,0.183017025331739,1.03843317329631,2,-3.6243593785568,-10.4689530055667,3.22023424845311,-1.48679821476297,0.517705599193607,4,0.465080826420987,-6.3994175371873,7.32957919002927,0.276464001822502,1.05389422584597,6,0.349187535339246,-6.51531082826904,7.21368589894753,0.194454222654254,1.02003619380386,30,0.208242363585219,-4.41366651864912,4.83015124581955,-0.0417555704608439,1.00775361521586,30,-1.5815124321933,-6.20342131442764,3.04039645004103,-2.02555150400022,0.926344919642995,29,1.79456184608976,-2.85134553767803,6.44046922985755,2.07289547060297,1.08856637228601,3,-0.333496296849362,-7.19140440726389,6.52441181356517,-0.237458350147709,0.96613830847081,0.406304336147831,9,0.961089841719381,-0.678457771620451,50,4,5,6,8,13,9,5,NA,7.14285714285714,"<=20",400,"KAISER FOUNDATION HOSPITAL SOUTH BAY (190431)","N","HARBOR CITY","LOS ANGELES",6,1.5499539391087,-0.22615259054015,-0.13607671773631
"190432",111,0.212354246189998,-3.9021223916719,4.32683088405189,0.227321564295943,1.00539360503469,118,5.40024821471136,1.2894571053041,9.51103932411862,6.23724925092384,1.33280253929085,90,0.0587901255664688,-4.09387429762207,4.21145454875501,0.0771150161762903,1.00117084682809,118,6.56422567713224,2.45343456772498,10.6750167865395,7.47315366531095,1.30626130886485,127,2.62112383099711,-1.47891054459912,6.72115820659333,3.402956282349,1.06905849048548,131,0.281864798731077,-3.81769991623982,4.38142951370197,0.337314395421568,1.00519357622266,129,1.72162385834421,-2.38005638206246,5.82330409875087,2.4941540561013,1.03330023935503,130,-0.470199610482508,-4.56890990543934,3.62851068447432,-0.41132159035035,0.989016440712366,116,0.139473716744312,-3.97198873555747,4.2509361690461,0.0513813000345921,1.0023610423007,0.642304538672803,9,1.08272867656608,5.50983495264476,270,30,37,37,36,46,43,40,1,33.75,"21-50",393,"KAISER FOUNDATION HOSPITAL PANORAMA CITY (190432)","C","PANORAMA CITY","LOS ANGELES",118,2.55186882801932,1.83661165088159,3.07606974565878
"190434",49,0.826740142201498,-3.50450993898604,5.15799022338903,0.944866961345707,1.03209247736196,31,1.47296260470451,-3.11908797894864,6.06501318835767,1.47379033727683,1.14869599667818,18,-5.68578688608931,-10.8666474834918,-0.504926288686855,-2.84427615450027,0.747796976612988,35,1.74132638634416,-2.76843866233517,6.25109143502348,1.85176174292166,1.10122243534222,39,1.19750029822408,-3.2490143881,5.64401498454816,1.20449624870281,1.0358084513044,54,1.27614945645513,-3.02852062644007,5.58081953935033,1.35179021362418,1.02981231351563,53,0.183824537009814,-4.12779869608108,4.49544777010071,-0.0334559510414515,1.00528982797683,52,1.47468700176123,-2.84198644669922,5.79136045022168,1.53781719990112,1.03774805191728,28,0.258269974241259,-4.4110398557647,4.92757980424722,0.362612414598579,1.0088105044898,0.527451562563395,9,1.01636411502214,0.915224504950791,130,20,8,28,12,22,19,18,3,16.25,"<=20",338,"KAISER FOUNDATION HOSPITAL WEST LOS ANGELES (190434)","C","LOS ANGELES","LOS ANGELES",39,2.31067179878355,0.305074834983597,0.721338033757093
"190470",68,0.891317420341194,-3.32848033043496,5.11111517111735,0.988766824352593,1.02954484160496,70,2.47011046631691,-1.74805620406407,6.6882771366979,2.72823556221239,1.1984845409367,53,-0.139147385903689,-4.4396740756819,4.16137930387453,-0.119188004065393,0.996399571441538,70,1.87500128792291,-2.34316538245807,6.09316795830389,1.71290465693421,1.10783387081091,71,-1.12499075882704,-5.33933735791661,3.08935584026253,-0.8970876937592,0.965363982820792,72,-0.332220067868794,-4.54698471657712,3.88254458083954,-0.136725629103389,0.992637752092875,72,1.34364823191692,-2.87111641679141,5.55841288062525,1.66573619122269,1.03474801775836,72,1.69256331428861,-2.52014671006046,5.90527333863767,2.18656298595895,1.04664311973197,70,-2.93775724072939,-7.15382764964066,1.27831316818187,-2.58161229179405,0.936854735505454,0.451043095573247,9,1.03427893696706,1.24617508915255,196,33,29,34,25,19,26,29,1,24.5,"21-50",372,"PROVIDENCE LITTLE COMPANY OF MARY MEDICAL CENTER - TORRANCE (190470)","C","TORRANCE","LOS ANGELES",70,1.71589936556286,0.415391696384182,0.848609092362896
"190517",57,0.297333196280427,-3.97715267237924,4.57181906494009,0.304864906717052,1.01013577156178,65,0.341810455618866,-3.89735278662444,4.58097369786218,0.243896263459007,1.0270078541743,46,1.28413204249676,-3.07404690235398,5.6423109873475,1.80562444225528,1.03584752864843,65,0.25124512051927,-3.98791812172404,4.49040836276258,0.353344076286232,1.01458694040998,66,-0.914816524627152,-5.14950706382443,3.31987401457012,-0.799719728847871,0.971284365947614,69,1.05740290509008,-3.16885818905065,5.2836639992308,1.8017701452577,1.02547496836579,67,1.69536206857368,-2.53917714929314,5.92990128644051,1.73128369182308,1.04160490884376,68,1.91293985349543,-2.31531952224375,6.1411992292346,2.44083406110627,1.05715609094268,63,-0.467129081237932,-4.71355899941867,3.77930083694281,-0.473870812908416,0.989336794092175,0.578316773682492,9,1.01915946922072,1.81942667873648,153,23,28,18,20,25,21,15,3,19.125,"<=20",278,"PROVIDENCE TARZANA MEDICAL CENTER (190517)","C","TARZANA","LOS ANGELES",65,0.956153647017955,0.606475559578825,1.19887172620948
"190522",32,-0.549086084236764,-5.11048735878823,4.0123151903147,-0.510380925175408,0.973799890664825,31,-1.90338591365395,-6.4954364973071,2.68866466999921,-2.03781689010877,0.766488252283443,22,-0.289366608792268,-5.19349889238227,4.61476567479773,-0.302936298170794,0.98838319361873,30,0.946710002274859,-3.66992851669788,5.5633485212476,1.25235716777344,1.08439882720269,32,0.0849206082587696,-4.48432266960082,4.65416388611836,0.377945663497575,1.00388774102869,33,0.243817096145067,-4.30928331959326,4.79691751188339,0.484094816030218,1.00845144649725,33,-0.196926447366327,-4.75002686310465,4.356173968372,-0.161989539110221,0.992085966242806,33,0.560295257085423,-3.9902795505189,5.11087006468975,0.733978641039898,1.02688281882184,31,-3.37045968599812,-7.95988219955429,1.21896282755805,-3.44018881942354,0.890446837472647,0.34365573502099,9,0.970536108203658,-1.49116059209444,87,12,17,18,12,8,10,10,NA,12.4285714285714,"<=20",390,"GLENDALE MEMORIAL HOSPITAL AND HEALTH CENTER (190522)","C","GLENDALE","LOS ANGELES",32,1.34444105473601,-0.497053530698145,-0.573752428536723
"190529",23,-0.514495158578805,-5.36786207167289,4.33887175451528,-0.45427026791797,0.972599850168758,20,0.237088286855326,-4.79789883951968,5.27207541323034,0.263798013435497,1.03243208077431,13,0.678447641346596,-5.19831310055017,6.55520838324336,0.95870858293744,1.03541119838721,16,-2.41021215152429,-7.81134204222124,2.99091773917267,-2.2117930528974,0.781404061266359,20,-0.371021078099521,-5.40600820447453,4.66396604827549,-0.292806810063268,0.984278026086352,25,0.0292288417802466,-4.75181988216037,4.81027756572086,-0.0450680089788217,1.00119681860814,24,1.05743831403993,-3.76514518592009,5.88002181399994,1.21508269884011,1.04389570703948,24,1.14052141960797,-3.67913779197565,5.96018063119158,1.11976782467564,1.04617183302688,15,0.268901615968063,-5.26165935503425,5.79946258697038,0.109740024463143,1.01274714123583,0.445401526386813,9,0.990015190732592,0.0386325771318381,59,9,8,12,5,12,8,5,NA,8.42857142857143,"<=20",888,"METHODIST HOSPITAL OF SOUTHERN CALIFORNIA (190529)","N","ARCADIA","LOS ANGELES",20,1.07346526530867,0.0128775257106127,0.242017051759325
"190555",178,1.24075897483387,-2.81371812477073,5.29523607443846,1.33489411050868,1.02384675535223,178,-0.437197834595947,-4.49737355895959,3.6229778897677,-0.540036802259646,0.979237047596378,130,1.19792511274783,-2.89302245598789,5.28887268148355,1.42238847571832,1.01988537173808,178,-4.013873056766,-8.07404878112965,0.0463026675976428,-3.89788904367512,0.866706431164957,191,-4.03892280955847,-8.0924278209374,0.0145822018204482,-3.43447299796111,0.92702146585012,198,1.70590424167075,-2.34808124011218,5.75988972345368,2.02465432616008,1.02391294913012,194,-2.17219140458983,-6.22799262797985,1.8836098188002,-1.90814230852062,0.966520396527598,196,-1.00731084229604,-5.06035020344681,3.04572851885473,-0.71544890752313,0.982765344055554,178,1.73273676787828,-2.32555415443291,5.79102769018948,1.93389075345023,1.02345937184485,0.274026902456727,9,0.979261681473321,-1.93072361689185,449,71,63,66,78,56,58,57,NA,64.1428571428571,"51+",192,"CEDARS-SINAI MEDICAL CENTER (190555)","R","LOS ANGELES","LOS ANGELES",178,2.33204863446891,-0.643574538963952,-0.828348357217564
"190568",18,0.155224880076631,-5.02563571732582,5.33608547747909,0.160156270311492,1.00960707432304,26,0.13473669402829,-4.60297652034101,4.87244990839759,-0.0694049172294601,1.01745303228415,16,-0.558869893062818,-5.94818418776344,4.8304444016378,-0.511085650340559,0.972865854770166,24,-0.468574859917894,-5.28528848984788,4.3481387700121,-0.745391197050695,0.956342690398292,27,-1.09700626799945,-5.80044301215824,3.60643047615934,-1.07183438738181,0.936609313507703,27,0.340220473294641,-4.36874402456934,5.04918497115863,0.555892544831168,1.01487710785939,27,0.358319668282544,-4.35064482958144,5.06728416614653,0.718895852000301,1.01588074283628,27,1.60694971718144,-3.09926099838516,6.31316043274805,2.25379080986599,1.09837389124716,24,-0.479538738886891,-5.29328517963954,4.33420770186576,-0.551044462723446,0.981905334328867,0.4374454030293,9,1.00043500461723,-0.00284610900116838,67,20,7,8,5,8,11,8,NA,9.57142857142857,"<=20",275,"NORTHRIDGE HOSPITAL MEDICAL CENTER (190568)","C","NORTHRIDGE","LOS ANGELES",26,0.777331098960967,-0.000948703000389458,0.217299647014066
"190630",225,-0.124432329923517,-4.15859431059466,3.90972965074763,-0.142383593328049,0.99764242329817,236,-6.23420611348611,-10.2704094213965,-2.19800280557572,-5.96541556043163,0.719857411563393,189,1.82335590582551,-2.22543810178917,5.87214991344019,2.24274116257678,1.02523714203804,237,0.417059031498077,-3.61883591801108,4.45295398100724,0.434475664937577,1.01344933954815,252,-0.244359078841273,-4.27592787225266,3.78720971457012,-0.128561334900691,0.995643201931563,258,-2.20161411947271,-6.2352442748184,1.83201603587298,-2.18202788482944,0.972452425557981,256,3.1166303409821,-0.917521741001508,7.15078242296571,3.37516228718514,1.04371771620466,257,-0.141504270130977,-4.17357681559868,3.89056827533673,0.256596499984122,0.997624071738234,236,-1.03153140592894,-5.06588126461762,3.00281845275974,-1.17803607461124,0.987726756194976,0.284765513157395,9,0.972594498675018,-1.54020067982595,607,91,92,114,77,83,77,73,NA,86.7142857142857,"51+",446,"POMONA VALLEY HOSPITAL MEDICAL CENTER (190630)","C","POMONA","LOS ANGELES",237,2.6389258563801,-0.513400226608649,-0.627717583334276
"190631",61,-1.71030661431644,-5.96244041370491,2.54182718507203,-1.43440739705255,0.943726752605372,74,0.475634317756941,-3.7279123045836,4.67918094009748,0.304824450104196,1.03608137842629,54,1.3933486036866,-2.90027319014422,5.68697039751743,1.95609163117953,1.03594915853021,72,1.12418274853388,-3.08645708040541,5.33482257747316,1.09282100526197,1.06237798160581,75,-1.44346480278523,-5.64361589761474,2.75668629204428,-1.27257878591209,0.953502026567547,76,-0.620782274326001,-4.8217206190888,3.5801560704368,-0.781189920850978,0.985769786677401,76,1.34512986713754,-2.85580847762526,5.54606821190034,1.60523796196515,1.03294244460621,76,2.00350787370763,-2.19539434574698,6.20241009316224,2.42093849932904,1.05825546705706,70,1.63543630236038,-2.58063410655088,5.85150671127165,1.57452506383833,1.03597119583713,0.476546097571606,9,1.01606402132367,1.4008953405851,197,29,41,29,29,20,26,23,NA,28.1428571428571,"21-50",379,"PIH HEALTH (190631)","C","WHITTIER","LOS ANGELES",74,1.3856905983559,0.466965113528367,0.938720719078353
"190636",139,1.44186649705932,-2.64025805576595,5.52399104988459,1.59947951236113,1.03237635714762,150,-1.90950028695958,-5.9880965794152,2.16909600549604,-2.01915514556464,0.899600966797112,103,0.870950949875823,-3.25615142040184,4.99805332015349,0.975483473201185,1.01640035738724,151,-0.782696459890199,-4.86051350538076,3.29512058560036,-1.0719615745564,0.970720250782474,161,3.3742507393801,-0.696322060831621,7.44482353959182,4.19244152318962,1.07124570912557,169,0.220991808799042,-3.84816041165924,4.29014402925732,0.0152547223868677,1.00338084321589,168,-8.99664972449925,-13.0664209917661,-4.92687845723237,-6.6015776248628,0.837353147200802,168,-1.05477058511327,-5.1226781408725,3.01313697064597,-1.00600492654592,0.978948857940937,150,0.66336616255605,-3.41332110287938,4.74005342799147,0.533207342914962,1.00986603614109,0.343398735165937,9,0.979988058415415,-2.05739696626399,378,59,57,57,68,43,44,39,11,47.25,"21-50",409,"EMANATE HEALTH QUEEN OF THE VALLEY HOSPITAL (190636)","C","WEST COVINA","LOS ANGELES",151,3.47832870643006,-0.685798988754664,-0.856999115549027
"190687",71,0.308831362724262,-3.89919359647717,4.5168563219257,0.314609128290277,1.00963718649775,78,2.97806261179692,-1.21245685132685,7.16858207492069,3.40381966792836,1.20510486189148,48,-0.258378548527759,-4.59819231528001,4.08143521822449,-0.247132378312694,0.992915721376865,76,-4.29001942106017,-8.48687006861113,-0.093168773509209,-3.33477637310513,0.813009779600901,84,-1.92486963595769,-6.09830883902092,2.24856956710555,-1.63985693318394,0.953238905329832,89,-1.89977545817547,-6.06482788043394,2.265276964083,-1.81726116254244,0.959554926380413,86,-3.59447537374711,-7.76679186423042,0.577841116736209,-3.00279732046513,0.915799600488964,89,-1.30255313145463,-5.46561715633012,2.86051089342087,-1.15852903231292,0.96757801977675,74,-1.29043796434012,-5.49190823840273,2.91103230972248,-1.64618408824803,0.972693836495983,0.194636324545396,9,0.976614759759882,-3.75787185291392,155,9,23,20,32,25,24,21,1,19.375,"<=20",667,"SANTA MONICA-UCLA MEDICAL CENTER & ORTHOPAEDIC HOSPITAL (190687)","C","SANTA MONICA","LOS ANGELES",78,2.14796580787322,-1.25262395097131,-1.78161776418426
"190754",128,-6.23103704094212,-10.3241200933747,-2.13795398850953,-4.63731339703358,0.849587980145116,126,-7.54096571554944,-11.6421165040786,-3.43981492702025,-7.1828670514397,0.569930872734446,70,-2.35837942332722,-6.57020871732959,1.85344987067515,-1.80065781357926,0.946822415528874,114,-0.685410830930964,-4.80155094759157,3.43072928572964,-0.754064584901328,0.97433986960364,132,0.123742195698197,-3.97097307386949,4.21845746526589,0.16041075153477,1.00266959766776,149,-0.114562335039654,-4.1977251780429,3.96860050796359,-0.248561228321249,0.998141582363695,146,-0.876927927471167,-4.96253433167629,3.20867847673395,-0.987291343319667,0.983229676768977,146,-0.654651850511253,-4.73837402896244,3.42907032793994,-0.323571581271839,0.986270767123591,111,1.25616313808109,-2.86228827166544,5.37461454782761,1.04616015148445,1.0213438177203,0.138271751428153,9,0.925815175517378,-5.69400992999751,347,52,68,48,54,48,41,36,NA,49.5714285714286,"21-50",307,"ST. FRANCIS MEDICAL CENTER (190754)","C","LYNWOOD","LOS ANGELES",128,3.00220612803613,-1.89800330999917,-2.77786908928468
"190756",21,0.260219159495654,-4.70073798624402,5.22117630523533,0.271608057196943,1.01450324507399,22,2.3418177444701,-2.57173634478581,7.25537183372601,2.63995249904065,1.29693562858263,15,-0.691828544034463,-6.21402619891829,4.83036911084936,-0.563443028423929,0.966383785161401,21,1.84945983963654,-3.12119030625365,6.82010998552673,1.6753706009988,1.14277491288166,22,0.898484558072556,-4.01506953118335,5.81203864732846,0.822602027556868,1.0357470119553,22,-3.13684290566794,-8.05656474832626,1.78287893699038,-1.96979821430644,0.887972865485506,22,-0.455632351437784,-5.3753541940961,4.46408949122053,-0.247121083517572,0.983238774146149,21,0.664792715254389,-4.3090416674799,5.63862709798868,0.691466189878761,1.02047536417135,21,0.165183272063902,-4.80225948513092,5.13262602925873,0.217283751008333,1.00660828702679,0.387019665790674,9,1.03940443049831,0.631884495950985,61,NA,13,16,6,7,9,9,1,8.71428571428571,"<=20",396,"PROVIDENCE ST. JOHN'S HEALTH CENTER (190756)","N","SANTA MONICA","LOS ANGELES",21,1.59591542692061,0.210628165316995,0.509452080870829
"190758",63,-1.45678117943478,-5.69888587102104,2.78532351215147,-1.25805086525846,0.95156620873007,73,1.11615471922514,-3.09088667687079,5.32319611532108,1.03784365107876,1.08963842493788,57,-0.00522211736456446,-4.27970798602423,4.2692637512951,-0.00856647495535687,0.999868345879139,72,3.40752490885259,-0.803114920086696,7.61816473779187,3.48429009847872,1.20305888753605,78,1.22022892639233,-2.97029053673144,5.4107483895161,1.22064566401407,1.04044806958791,84,2.09826167677588,-2.07920247813602,6.27572583168777,2.94628466246012,1.05134280614744,84,1.33812064597595,-2.83934350893595,5.51558480088784,1.35352116880089,1.0349014718268,84,-0.274452535222854,-4.44991183217987,3.90100676173417,-0.240119961383017,0.991041505328862,73,-2.77139623064229,-6.97635652471345,1.43356406342887,-2.9674547318636,0.940403995009073,0.495088601184988,9,1.03358552388703,1.55747960485247,186,27,34,28,24,22,30,21,NA,26.5714285714286,"21-50",709,"PROVIDENCE ST. JOSEPH MEDICAL CENTER (190758)","C","BURBANK","LOS ANGELES",73,1.87055179489101,0.519159868284155,1.02628410301873
"190796",95,0.934476734672854,-3.20748611049109,5.0764395798368,1.00459328452026,1.02533016647741,99,-1.00434958774378,-5.14458654282467,3.13588736733712,-1.52974434321383,0.932947060646244,77,-0.788289279087299,-4.97569402918881,3.39911547101421,-0.740509177736599,0.982801583273326,94,-2.57338767217642,-6.72345406740392,1.57667872305108,-2.71211085765882,0.872772055598211,115,-1.31120324686887,-5.42596976554486,2.80356327180711,-1.37417084582859,0.963808334267142,121,-2.04481358000316,-6.1556831386309,2.06605597862458,-1.79878663190668,0.957621088225863,118,-5.74926037085736,-9.86391029220012,-1.63461044951459,-4.84596724243505,0.872840123428379,119,0.217658568962191,-3.89378880387035,4.32910594179473,0.0275833876847411,1.00627607432033,97,-1.47542484382514,-5.61746989268474,2.66662020503446,-1.03165538763025,0.972606324576482,0.200822649011453,9,0.954111423423709,-4.59819775897566,258,34,39,35,33,37,31,46,3,32.25,"21-50",603,"UCLA MATTEL CHILDREN'S HOSPITAL (190796)","R","LOS ANGELES","LOS ANGELES",99,1.90922207312709,-1.53273258632522,-2.1986875549821
"190812",74,0.605641850329801,-3.59162754476114,4.80291124542075,0.635851277198825,1.01933281755301,87,-2.00772989428391,-6.17356161806083,2.158101829493,-1.96365500946721,0.854247216541202,59,-1.36658577358834,-5.62948524922177,2.8963137020451,-1.16527568470317,0.966082498724613,79,0.578090961711463,-3.60939052010481,4.76557244352774,0.509204849023307,1.03064257010209,88,1.11572187202818,-3.04769563817262,5.27913938222897,0.929519816109721,1.0329332426573,90,1.38044658529316,-2.78229789545232,5.54319106603864,1.50162837579455,1.02919868442343,88,1.54946414432433,-2.61795156741911,5.71687985606778,1.63816814871311,1.03495330475835,88,1.82433815430912,-2.34108602966977,5.98976233828801,1.60367366924702,1.04844995423695,82,-0.566833783650866,-4.7436293735325,3.60996180623077,-0.525106313931712,0.988606414470477,0.516326314410682,9,1.00049407816305,1.03751803882431,188,38,37,26,29,25,29,4,NA,26.8571428571429,"21-50",491,"VALLEY PRESBYTERIAN HOSPITAL (190812)","C","VAN NUYS","LOS ANGELES",87,1.35664572474012,0.345839346274771,0.776922176617497
"190878",145,-4.61697898909518,-8.69385008339296,-0.540107894797403,-3.5878531197856,0.899648079971523,140,-3.13229881234763,-7.21932084005225,0.954723215356996,-2.86615699945389,0.821343357128818,112,-5.78956553304782,-9.90259621882861,-1.67653484726703,-3.82050682639691,0.896854546339044,135,0.298211652917803,-3.79350799986372,4.38993130569933,0.555437745235561,1.01290750374844,150,-6.24027319062833,-10.318869483084,-2.16167689817271,-5.13602533424586,0.858418069480503,154,1.29969108008542,-2.77961731093212,5.37899947110296,1.27765087019919,1.02120273861944,152,1.87508487699121,-2.20573390455466,5.95590365853708,2.34570394360841,1.03218094244395,152,-0.462849472976299,-4.54179023990082,3.61609129394822,0.0730163407071964,0.990515081122239,138,-4.63118499748436,-8.71812123248119,-0.544248762487523,-4.71656117871531,0.928220986540698,0.123211777823754,9,0.940143478377184,-7.13338779519506,306,61,45,41,59,47,42,11,NA,43.7142857142857,"21-50",611,"ADVENTIST HEALTH WHITE MEMORIAL (190878)","C","LOS ANGELES","LOS ANGELES",145,3.15552734220332,-2.37779593173169,-3.50508800868565
